date,type,amount,description,ticker,shares,price,gain_loss,gain_loss_pct,days_held
2021-11-01,buy,23.9,Bought 0.9 shares of PLTR,PLTR,0.9,26.56,,,
2021-11-01,buy,23.43,Bought 0.36 shares of GE,GE,0.36,65.09,,,
2021-12-01,deposit,3000.0,Monthly investment,,,,,,
2021-12-01,sell,111.29,Sold 0.36 shares of META for tax-loss harvesting,META,0.36,309.14,-15.689999999999998,-12.36,153.0
2021-12-01,sell,139.11,Sold 0.45 shares of META for tax-loss harvesting,META,0.45,309.14,-18.529999999999973,-11.75,121.0
2021-12-01,sell,48.23,Sold 0.26 shares of V for tax-loss harvesting,V,0.26,185.51,-6.910000000000004,-12.53,335.0
2021-12-01,sell,144.7,Sold 0.78 shares of V for tax-loss harvesting,V,0.78,185.51,-19.390000000000015,-11.82,275.0
2021-12-01,sell,50.09,Sold 0.27 shares of V for tax-loss harvesting,V,0.27,185.51,-6.769999999999996,-11.91,244.0
2021-12-01,sell,294.96,Sold 1.59 shares of V for tax-loss harvesting,V,1.59,185.51,-39.89000000000004,-11.91,244.0
2021-12-01,sell,46.38,Sold 0.25 shares of V for tax-loss harvesting,V,0.25,185.51,-10.32,-18.2,215.0
2021-12-01,sell,51.94,Sold 0.28 shares of V for tax-loss harvesting,V,0.28,185.51,-9.770000000000003,-15.83,183.0
2021-12-01,sell,42.67,Sold 0.23 shares of V for tax-loss harvesting,V,0.23,185.51,-9.93,-18.88,153.0
2021-12-01,sell,44.52,Sold 0.24 shares of V for tax-loss harvesting,V,0.24,185.51,-9.259999999999998,-17.22,91.0
2021-12-01,sell,51.94,Sold 0.28 shares of V for tax-loss harvesting,V,0.28,185.51,-10.900000000000006,-17.35,61.0
2021-12-01,sell,36.06,Sold 0.12 shares of MA for tax-loss harvesting,MA,0.12,300.47,-5.75,-13.75,335.0
2021-12-01,sell,108.17,Sold 0.36 shares of MA for tax-loss harvesting,MA,0.36,300.47,-19.53,-15.29,275.0
2021-12-01,sell,39.06,Sold 0.13 shares of MA for tax-loss harvesting,MA,0.13,300.47,-7.099999999999994,-15.38,244.0
2021-12-01,sell,171.27,Sold 0.57 shares of MA for tax-loss harvesting,MA,0.57,300.47,-31.139999999999986,-15.38,244.0
2021-12-01,sell,39.06,Sold 0.13 shares of MA for tax-loss harvesting,MA,0.13,300.47,-6.710000000000001,-14.66,183.0
2021-12-01,sell,33.05,Sold 0.11 shares of MA for tax-loss harvesting,MA,0.11,300.47,-6.859999999999999,-17.19,153.0
2021-12-01,sell,228.36,Sold 0.76 shares of MA for tax-loss harvesting,MA,0.76,300.47,-47.360000000000014,-17.18,153.0
2021-12-01,sell,36.06,Sold 0.12 shares of MA for tax-loss harvesting,MA,0.12,300.47,-5.039999999999999,-12.26,91.0
2021-12-01,sell,42.07,Sold 0.14 shares of MA for tax-loss harvesting,MA,0.14,300.47,-7.339999999999996,-14.86,61.0
2021-12-01,sell,35.01,Sold 0.14 shares of CRM for tax-loss harvesting,CRM,0.14,250.1,-7.140000000000001,-16.94,30.0
2021-12-01,sell,22.96,Sold 0.22 shares of TMUS for tax-loss harvesting,TMUS,0.22,104.36,-4.669999999999998,-16.9,303.0
2021-12-01,sell,59.49,Sold 0.57 shares of TMUS for tax-loss harvesting,TMUS,0.57,104.36,-9.389999999999993,-13.63,275.0
2021-12-01,sell,19.83,Sold 0.19 shares of TMUS for tax-loss harvesting,TMUS,0.19,104.36,-3.8900000000000006,-16.4,244.0
2021-12-01,sell,27.5,Sold 0.41 shares of MRK for tax-loss harvesting,MRK,0.41,67.07,-4.950000000000003,-15.25,30.0
2021-12-01,sell,23.98,Sold 0.04 shares of NOW for tax-loss harvesting,NOW,0.04,599.57,-3.3000000000000007,-12.1,30.0
2021-12-01,sell,18.71,Sold 0.13 shares of AXP for tax-loss harvesting,AXP,0.13,143.91,-2.34,-11.12,121.0
2021-12-01,sell,18.71,Sold 0.13 shares of AXP for tax-loss harvesting,AXP,0.13,143.91,-2.919999999999998,-13.5,61.0
2021-12-01,sell,23.03,Sold 0.16 shares of AXP for tax-loss harvesting,AXP,0.16,143.91,-3.6999999999999993,-13.84,30.0
2021-12-01,sell,16.28,Sold 0.16 shares of IBM for tax-loss harvesting,IBM,0.16,101.74,-1.9399999999999977,-10.65,215.0
2021-12-01,sell,19.33,Sold 0.19 shares of IBM for tax-loss harvesting,IBM,0.19,101.74,-2.4800000000000004,-11.37,121.0
2021-12-01,sell,16.28,Sold 0.16 shares of IBM for tax-loss harvesting,IBM,0.16,101.74,-2.0199999999999996,-11.04,91.0
2021-12-01,sell,14.04,Sold 0.1 shares of DIS for tax-loss harvesting,DIS,0.1,140.42,-3.8599999999999994,-21.56,335.0
2021-12-01,sell,741.42,Sold 5.28 shares of DIS for tax-loss harvesting,DIS,5.28,140.42,-203.54000000000008,-21.54,335.0
2021-12-01,sell,16.85,Sold 0.12 shares of DIS for tax-loss harvesting,DIS,0.12,140.42,-3.419999999999998,-16.87,303.0
2021-12-01,sell,14.04,Sold 0.1 shares of DIS for tax-loss harvesting,DIS,0.1,140.42,-4.630000000000003,-24.8,244.0
2021-12-01,sell,14.04,Sold 0.1 shares of DIS for tax-loss harvesting,DIS,0.1,140.42,-4.34,-23.61,215.0
2021-12-01,sell,15.45,Sold 0.11 shares of DIS for tax-loss harvesting,DIS,0.11,140.42,-3.9800000000000004,-20.48,183.0
2021-12-01,sell,14.04,Sold 0.1 shares of DIS for tax-loss harvesting,DIS,0.1,140.42,-3.4700000000000024,-19.82,153.0
2021-12-01,sell,256.97,Sold 1.83 shares of DIS for tax-loss harvesting,DIS,1.83,140.42,-63.45999999999998,-19.8,153.0
2021-12-01,sell,16.85,Sold 0.12 shares of DIS for tax-loss harvesting,DIS,0.12,140.42,-3.9599999999999973,-19.03,121.0
2021-12-01,sell,14.04,Sold 0.1 shares of DIS for tax-loss harvesting,DIS,0.1,140.42,-4.080000000000002,-22.52,91.0
2021-12-01,sell,16.85,Sold 0.12 shares of DIS for tax-loss harvesting,DIS,0.12,140.42,-4.009999999999998,-19.22,61.0
2021-12-01,sell,14.54,Sold 0.2 shares of PM for tax-loss harvesting,PM,0.2,72.68,-1.9700000000000024,-11.93,153.0
2021-12-01,sell,17.44,Sold 0.24 shares of PM for tax-loss harvesting,PM,0.24,72.68,-2.3999999999999986,-12.1,121.0
2021-12-01,sell,14.54,Sold 0.2 shares of PM for tax-loss harvesting,PM,0.2,72.68,-2.580000000000002,-15.07,91.0
2021-12-01,sell,13.37,Sold 0.69 shares of PLTR for tax-loss harvesting,PLTR,0.69,19.38,-2.880000000000001,-17.72,335.0
2021-12-01,sell,14.15,Sold 0.73 shares of PLTR for tax-loss harvesting,PLTR,0.73,19.38,-2.67,-15.87,215.0
2021-12-01,sell,15.5,Sold 0.8 shares of PLTR for tax-loss harvesting,PLTR,0.8,19.38,-2.9499999999999993,-15.99,183.0
2021-12-01,sell,12.02,Sold 0.62 shares of PLTR for tax-loss harvesting,PLTR,0.62,19.38,-4.219999999999999,-25.99,91.0
2021-12-01,sell,15.12,Sold 0.78 shares of PLTR for tax-loss harvesting,PLTR,0.78,19.38,-3.860000000000001,-20.34,61.0
2021-12-01,sell,17.44,Sold 0.9 shares of PLTR for tax-loss harvesting,PLTR,0.9,19.38,-6.459999999999997,-27.03,30.0
2021-12-01,sell,43.31,Sold 0.76 shares of GE for tax-loss harvesting,GE,0.76,56.99,-5.419999999999995,-11.12,275.0
2021-12-01,sell,14.82,Sold 0.26 shares of GE for tax-loss harvesting,GE,0.26,56.99,-2.0799999999999983,-12.31,244.0
2021-12-01,sell,14.82,Sold 0.26 shares of GE for tax-loss harvesting,GE,0.26,56.99,-1.879999999999999,-11.26,215.0
2021-12-01,sell,13.11,Sold 0.23 shares of GE for tax-loss harvesting,GE,0.23,56.99,-2.08,-13.69,153.0
2021-12-01,sell,14.25,Sold 0.25 shares of GE for tax-loss harvesting,GE,0.25,56.99,-1.6199999999999992,-10.21,91.0
2021-12-01,sell,16.53,Sold 0.29 shares of GE for tax-loss harvesting,GE,0.29,56.99,-2.2699999999999996,-12.07,61.0
2021-12-01,sell,20.52,Sold 0.36 shares of GE for tax-loss harvesting,GE,0.36,56.99,-2.91,-12.42,30.0
2021-12-01,buy,830.75,Bought 5.13 shares of AAPL,AAPL,5.13,161.94,,,
2021-12-01,buy,712.33,Bought 22.7 shares of NVDA,NVDA,22.7,31.38,,,
2021-12-01,buy,699.98,Bought 2.18 shares of MSFT,MSFT,2.18,321.09,,,
2021-12-01,buy,509.68,Bought 2.96 shares of AMZN,AMZN,2.96,172.19,,,
2021-12-01,buy,506.77,Bought 3.61 shares of GOOGL,GOOGL,3.61,140.38,,,
2021-12-01,buy,507.42,Bought 3.6 shares of GOOG,GOOG,3.6,140.95,,,
2021-12-01,buy,292.0,Bought 0.8 shares of TSLA,TSLA,0.8,365.0,,,
2021-12-01,buy,222.43,Bought 4.33 shares of AVGO,AVGO,4.33,51.37,,,
2021-12-01,buy,209.0,Bought 0.76 shares of BRK-B,BRK-B,0.76,275.0,,,
2021-12-01,buy,160.12,Bought 3.68 shares of WMT,WMT,3.68,43.51,,,
2021-12-01,buy,149.66,Bought 0.62 shares of LLY,LLY,0.62,241.38,,,
2021-12-01,buy,142.98,Bought 0.99 shares of JPM,JPM,0.99,144.42,,,
2021-12-01,buy,102.77,Bought 1.2 shares of ORCL,ORCL,1.2,85.64,,,
2021-12-01,buy,100.2,Bought 1.88 shares of XOM,XOM,1.88,53.3,,,
2021-12-01,buy,97.14,Bought 0.23 shares of UNH,UNH,0.23,422.36,,,
2021-12-01,buy,86.23,Bought 0.17 shares of COST,COST,0.17,507.22,,,
2021-12-01,buy,85.12,Bought 0.63 shares of PG,PG,0.63,135.11,,,
2021-12-01,buy,81.09,Bought 0.22 shares of HD,HD,0.22,368.59,,,
2021-12-01,buy,80.31,Bought 0.13 shares of NFLX,NFLX,0.13,617.77,,,
2021-12-01,buy,74.76,Bought 0.52 shares of JNJ,JNJ,0.52,143.76,,,
2021-12-01,buy,72.93,Bought 1.82 shares of BAC,BAC,1.82,40.07,,,
2021-12-01,buy,66.61,Bought 0.65 shares of ABBV,ABBV,0.65,102.48,,,
2021-12-01,buy,57.86,Bought 1.22 shares of KO,KO,1.22,47.43,,,
2021-12-01,buy,55.28,Bought 0.56 shares of CVX,CVX,0.56,98.72,,,
2021-12-01,buy,50.73,Bought 1.17 shares of WFC,WFC,1.17,43.36,,,
2021-12-01,buy,50.3,Bought 1.01 shares of CSCO,CSCO,1.01,49.8,,,
2021-12-01,buy,48.19,Bought 0.14 shares of ACN,ACN,0.14,344.2,,,
2021-12-01,buy,45.34,Bought 0.2 shares of MCD,MCD,0.2,226.71,,,
2021-12-01,buy,44.84,Bought 0.31 shares of PEP,PEP,0.31,144.66,,,
2021-12-01,buy,44.21,Bought 0.36 shares of BX,BX,0.36,122.81,,,
2021-12-01,buy,42.48,Bought 0.14 shares of LIN,LIN,0.14,303.43,,,
2021-12-01,buy,37.24,Bought 0.06 shares of TMO,TMO,0.06,620.64,,,
2021-12-01,buy,42.46,Bought 0.5 shares of MS,MS,0.5,84.91,,,
2021-12-01,buy,42.91,Bought 0.36 shares of ABT,ABT,0.36,119.19,,,
2021-12-01,buy,39.44,Bought 0.06 shares of ADBE,ADBE,0.06,657.41,,,
2021-12-01,buy,40.26,Bought 0.27 shares of AMD,AMD,0.27,149.11,,,
2021-12-01,buy,38.39,Bought 0.12 shares of ISRG,ISRG,0.12,319.93,,,
2022-01-01,deposit,3000.0,Monthly investment,,,,,,
2021-12-31,sell,154.99,Sold 0.44 shares of TSLA for tax-loss harvesting,TSLA,0.44,352.26,-22.269999999999982,-12.56,60.0
2021-12-31,sell,22.68,Sold 0.04 shares of ADBE for tax-loss harvesting,ADBE,0.04,567.06,-2.9299999999999997,-11.44,60.0
2021-12-31,sell,34.02,Sold 0.06 shares of ADBE for tax-loss harvesting,ADBE,0.06,567.06,-5.419999999999995,-13.74,30.0
2021-12-31,buy,373.47,Bought 2.14 shares of AAPL,AAPL,2.14,174.52,,,
2021-12-31,buy,321.2,Bought 10.94 shares of NVDA,NVDA,10.94,29.36,,,
2021-12-31,buy,314.07,Bought 0.96 shares of MSFT,MSFT,0.96,327.16,,,
2021-12-31,buy,230.07,Bought 1.38 shares of AMZN,AMZN,1.38,166.72,,,
2021-12-31,buy,227.77,Bought 1.58 shares of GOOGL,GOOGL,1.58,144.16,,,
2021-12-31,buy,228.96,Bought 1.59 shares of GOOG,GOOG,1.59,144.0,,,
2021-12-31,buy,143.95,Bought 0.43 shares of META,META,0.43,334.77,,,
2021-12-31,buy,100.46,Bought 1.62 shares of AVGO,AVGO,1.62,62.01,,,
2021-12-31,buy,92.69,Bought 0.31 shares of BRK-B,BRK-B,0.31,299.0,,,
2021-12-31,buy,71.9,Bought 1.56 shares of WMT,WMT,1.56,46.09,,,
2021-12-31,buy,66.9,Bought 0.25 shares of LLY,LLY,0.25,267.62,,,
2021-12-31,buy,63.73,Bought 0.44 shares of JPM,JPM,0.44,144.84,,,
2021-12-31,buy,59.19,Bought 0.28 shares of V,V,0.28,211.41,,,
2021-12-31,buy,45.82,Bought 0.13 shares of MA,MA,0.13,352.5,,,
2021-12-31,buy,45.77,Bought 0.55 shares of ORCL,ORCL,0.55,83.22,,,
2021-12-31,buy,44.73,Bought 0.82 shares of XOM,XOM,0.82,54.55,,,
2021-12-31,buy,43.1,Bought 0.09 shares of UNH,UNH,0.09,478.86,,,
2021-12-31,buy,38.04,Bought 0.07 shares of COST,COST,0.07,543.47,,,
2021-12-31,buy,37.74,Bought 0.25 shares of PG,PG,0.25,150.96,,,
2021-12-31,buy,34.38,Bought 0.09 shares of HD,HD,0.09,382.02,,,
2021-12-31,buy,36.15,Bought 0.06 shares of NFLX,NFLX,0.06,602.44,,,
2021-12-31,buy,32.67,Bought 0.21 shares of JNJ,JNJ,0.21,155.57,,,
2021-12-31,buy,32.69,Bought 0.8 shares of BAC,BAC,0.8,40.86,,,
2021-12-31,buy,30.33,Bought 0.12 shares of CRM,CRM,0.12,252.72,,,
2021-12-31,buy,29.93,Bought 0.25 shares of ABBV,ABBV,0.25,119.72,,,
2021-12-31,buy,26.31,Bought 0.49 shares of KO,KO,0.49,53.7,,,
2021-12-31,buy,23.82,Bought 0.21 shares of TMUS,TMUS,0.21,113.42,,,
2021-12-31,buy,23.77,Bought 0.23 shares of CVX,CVX,0.23,103.34,,,
2021-12-31,buy,23.7,Bought 0.34 shares of MRK,MRK,0.34,69.71,,,
2021-12-31,buy,22.48,Bought 0.51 shares of WFC,WFC,0.51,44.07,,,
2021-12-31,buy,22.36,Bought 0.39 shares of CSCO,CSCO,0.39,57.34,,,
2021-12-31,buy,19.81,Bought 0.05 shares of ACN,ACN,0.05,396.21,,,
2021-12-31,buy,19.47,Bought 0.03 shares of NOW,NOW,0.03,649.11,,,
2021-12-31,buy,20.4,Bought 0.13 shares of AXP,AXP,0.13,156.9,,,
2021-12-31,buy,19.91,Bought 0.08 shares of MCD,MCD,0.08,248.89,,,
2021-12-31,buy,18.96,Bought 0.12 shares of PEP,PEP,0.12,157.96,,,
2021-12-31,buy,19.63,Bought 0.17 shares of BX,BX,0.17,115.45,,,
2021-12-31,buy,19.77,Bought 0.17 shares of IBM,IBM,0.17,116.31,,,
2021-12-31,buy,18.36,Bought 0.12 shares of DIS,DIS,0.12,153.0,,,
2021-12-31,buy,16.57,Bought 0.05 shares of LIN,LIN,0.05,331.35,,,
2021-12-31,buy,13.23,Bought 0.02 shares of TMO,TMO,0.02,661.63,,,
2021-12-31,buy,19.25,Bought 0.22 shares of MS,MS,0.22,87.5,,,
2021-12-31,buy,18.53,Bought 0.14 shares of ABT,ABT,0.14,132.35,,,
2021-12-31,buy,18.71,Bought 0.13 shares of AMD,AMD,0.13,143.9,,,
2021-12-31,buy,18.53,Bought 0.23 shares of PM,PM,0.23,80.57,,,
2021-12-31,buy,14.37,Bought 0.04 shares of ISRG,ISRG,0.04,359.3,,,
2021-12-31,buy,17.48,Bought 0.96 shares of PLTR,PLTR,0.96,18.21,,,
2021-12-31,buy,17.38,Bought 0.3 shares of GE,GE,0.3,57.94,,,
2021-12-31,sell,3745.1992000000005,Partial sell of 21.46 shares of AAPL purchased on __Insert Later__ for Rebalancing - Trim,AAPL,21.46,174.52,1843.8432000000005,53.35,548.0
2021-12-31,sell,666.472,Sell of 22.7 shares of NVDA purchased on __Insert Later__ for Rebalancing - Trim,NVDA,22.7,29.36,-45.85399999999993,-6.44,30.0
2021-12-31,sell,5566.3624,Partial sell of 189.59 shares of NVDA purchased on __Insert Later__ for Rebalancing - Trim,NVDA,189.59,29.36,4434.5100999999995,60.36,729.0
2021-12-31,sell,1148.3316,Partial sell of 3.51 shares of MSFT purchased on __Insert Later__ for Rebalancing - Trim,MSFT,3.51,327.16,610.1784,34.99,729.0
2021-12-31,sell,1860.3,Partial sell of 30.0 shares of AVGO purchased on __Insert Later__ for Rebalancing - Trim,AVGO,30.0,62.01,1026.0,50.88,548.0
2021-12-31,sell,114.9264,Partial sell of 0.24 shares of UNH purchased on __Insert Later__ for Rebalancing - Trim,UNH,0.24,478.86,48.24480000000001,51.11,548.0
2021-12-31,sell,70.6511,Sell of 0.13 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.13,543.47,34.4604,95.22,609.0
2021-12-31,sell,70.6511,Sell of 0.13 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.13,543.47,34.1211,93.4,548.0
2021-12-31,sell,65.21640000000001,Sell of 0.12 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.12,543.47,26.253600000000006,67.4,486.0
2021-12-31,sell,217.38800000000003,Sell of 0.4 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.4,543.47,84.89600000000002,64.08,456.0
2021-12-31,sell,157.6063,Sell of 0.29 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.29,543.47,59.7719,61.11,424.0
2021-12-31,sell,70.6511,Sell of 0.13 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.13,543.47,27.3585,63.2,333.0
2021-12-31,sell,59.7817,Sell of 0.11 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.11,543.47,22.6149,60.83,274.0
2021-12-31,sell,21.738800000000165,Partial sell of 0.0400000000000003 shares of COST purchased on __Insert Later__ for Rebalancing - Trim,COST,0.0400000000000003,543.47,8.223600000000063,60.85,274.0
2021-12-31,sell,248.313,Partial sell of 0.65 shares of HD purchased on __Insert Later__ for Rebalancing - Trim,HD,0.65,382.02,104.42249999999999,72.57,548.0
2021-12-31,sell,285.27119999999996,Partial sell of 0.72 shares of ACN purchased on __Insert Later__ for Rebalancing - Trim,ACN,0.72,396.21,140.50799999999998,67.16,548.0
2021-12-31,sell,41.562,Sell of 0.36 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,0.36,115.45,-2.6495999999999995,-5.99,30.0
2021-12-31,sell,16.163,Partial sell of 0.14 shares of BX purchased on __Insert Later__ for Rebalancing - Trim,BX,0.14,115.45,-1.0206000000000017,-5.93,60.0
2021-12-31,sell,125.7097,Partial sell of 0.19 shares of TMO purchased on __Insert Later__ for Rebalancing - Trim,TMO,0.19,661.63,58.1305,83.13,548.0
2021-12-31,sell,38.853,Sell of 0.27 shares of AMD purchased on __Insert Later__ for Rebalancing - Trim,AMD,0.27,143.9,-1.4067000000000078,-3.5,30.0
2021-12-31,sell,446.09000000000003,Partial sell of 3.1 shares of AMD purchased on __Insert Later__ for Rebalancing - Trim,AMD,3.1,143.9,283.09200000000004,129.41,548.0
2021-12-31,buy,4989.93,Rebalancing - Add,AMZN,29.93,166.72,,,
2021-12-31,buy,782.79,Rebalancing - Add,GOOGL,5.43,144.16,,,
2021-12-31,buy,1481.76,Rebalancing - Add,GOOG,10.29,144.0,,,
2021-12-31,buy,4080.85,Rebalancing - Add,META,12.19,334.77,,,
2021-12-31,buy,1318.59,Rebalancing - Add,BRK-B,4.41,299.0,,,
2021-12-31,buy,1032.88,Rebalancing - Add,WMT,22.41,46.09,,,
2021-12-31,buy,235.51,Rebalancing - Add,LLY,0.88,267.62,,,
2021-12-31,buy,1087.75,Rebalancing - Add,JPM,7.51,144.84,,,
2021-12-31,buy,82.45,Rebalancing - Add,V,0.39,211.41,,,
